,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_568.mid",10.0, 9.0, 5.0, 1.0, 12.0, 0.0, 0.0, 1.0, 2.0, 3.0, 89.0, 5.36, 91.0, 7.0, 0.2, 0.2, 0.9, 0.9, 4.0, 4.0, 3.026, 2.961, 4.242, -1.15, 0.3648, -1.358, 5.685, 5.496, 4.658, 0.0, 84.0, 0.0, 93.0, 9.0, 2.0, 1.898, 2.0, 1.0, 0.5306, 0.6538, 0.102, 0.0, 0.3469, 0.8776, 0.102, 0.02041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.4694, 2.882, 5.294, 4.075, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.432, 1.432, 0.1697, 2.0, 2.0, 2.0, 0.0, 0.68, 1.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.66, 0.5, 0.68, 0.4706, 2.0, 0.2356, 2.037, 4.96, 1.562, 1.0, 1.014, 0.055, 0.08333, 0.03768, 0.1337, 0.1337, 0.1337, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 80.0, 48.0, 1.667, 0.2303, 0.2242, 1.027, 0.4545, 0.03505, 0.0, 0.4, 135.0, 135.0, 1.054E-11, 15.52, 3.222, 1.708, 0.312, 0.312, 0.1276, 0.1276, 0.1852, 0.4444, 0.2689, 0.116, 0.0, 5.0, 5.0, 5.0, 90.0, 54.0, 1.667, 0.2303, 0.2242, 1.027, 0.4545, 0.03505, 0.0, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_569.mid",10.0, 8.0, 5.0, 2.0, 22.0, 0.0, 0.04, 0.96, 2.0, 3.0, 87.0, 4.82, 91.0, 3.0, 0.22, 0.22, 0.8182, 1.0, 4.0, 4.0, 4.936, 2.655, 4.273, -0.6928, -0.2034, -1.475, 10.48, 5.497, 4.602, 0.0, 92.0, 8.0, 91.0, 7.0, 2.0, 2.347, 2.0, 1.0, 0.4694, 0.6957, 0.1633, 0.0, 0.3265, 0.7959, 0.1224, 0.04082, 0.0, 0.0, 0.0, 0.02041, 0.02041, 0.0, 2.0, 0.0, 0.449, 2.722, 6.222, 4.513, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.511, 1.511, 0.7204, 3.0, 3.0, 2.0, 0.08, 0.76, 0.92, 0.0, 0.0, 0.0, 0.25, 1.0, 0.6, 0.5, 0.68, 0.3529, 2.0, 0.2369, 1.266, 5.907, 1.852, 1.0, 1.199, 0.05467, 0.08333, 0.03643, 0.1758, 0.1758, 0.1758, 1.083, 1.083, 0.8125, 0.8125, 1.083, 1.083, 0.3146, 0.3146, 0.0, 5.0, 10.0, 5.0, 48.0, 80.0, 1.667, 0.193, 0.193, 1.0, 0.386, 0.03186, 0.0, 0.2, 135.0, 135.0, 2.191E-11, 14.7, 3.401, 0.3049, 0.2939, 0.2939, 0.1352, 0.1352, 0.08889, 0.4444, 0.2424, 0.1147, 0.08, 5.0, 11.0, 5.0, 54.0, 90.0, 1.667, 0.1897, 0.1897, 1.0, 0.3793, 0.03132, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_570.mid",12.0, 6.0, 4.0, 2.0, 33.0, 0.0, 0.28, 0.72, 2.0, 2.0, 82.0, 5.1, 87.0, 3.0, 0.24, 0.32, 0.8333, 0.8125, 5.0, 5.0, 11.14, 2.697, 3.248, -1.244, 1.223, -1.903, 5.498, 5.15, 4.808, 0.0, 87.0, 3.0, 92.0, 8.0, 1.0, 7.612, 3.0, 1.0, 0.5306, 0.2692, 0.2041, 0.1429, 0.5306, 0.5306, 0.04082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857, 0.0, 0.0, 0.4762, 1.556, 12.89, 2.929, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.983, 1.983, 1.178, 2.0, 2.0, 1.0, 0.86, 0.86, 0.14, 0.0, 0.0, 0.14, 0.25, 0.75, 0.32, 0.25, 0.86, 0.1628, 2.0, 0.1753, 1.198, 9.07, 3.333, 1.0, 2.582, 0.0375, 0.0375, 3.505E-17, 0.4398, 0.4398, 0.4398, 4.0, 4.0, 0.4563, 0.4563, 0.2875, 0.2875, 0.7915, 0.7915, 0.0, 5.0, 10.0, 10.0, 40.0, 96.0, 2.4, 0.1617, 0.1278, 1.265, 0.2895, 0.02553, 0.0, 0.4, 145.0, 145.0, 2.692E-11, 10.43, 4.793, 2.946, 0.1765, 0.1765, 0.07315, 0.07315, 0.08793, 0.2948, 0.1169, 0.07252, 0.86, 4.0, 12.0, 12.0, 49.0, 116.0, 2.367, 0.1369, 0.1083, 1.265, 0.2452, 0.02312, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_571.mid",12.0, 6.0, 4.0, 2.0, 33.0, 0.0, 0.28, 0.72, 2.0, 2.0, 82.0, 5.24, 87.0, 3.0, 0.24, 0.32, 0.75, 0.75, 5.0, 5.0, 11.11, 2.904, 3.162, -1.21, 1.281, -1.935, 5.545, 5.286, 4.862, 0.0, 91.0, 7.0, 91.0, 7.0, 1.0, 7.592, 3.0, 1.0, 0.4898, 0.2917, 0.2653, 0.1429, 0.4898, 0.4898, 0.08163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857, 0.0, 0.0, 0.5238, 1.556, 13.74, 2.92, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.273, 2.273, 0.1247, 2.0, 2.0, 2.0, 0.84, 0.84, 0.16, 0.0, 0.0, 0.16, 0.25, 0.75, 0.33, 0.25, 0.84, 0.1905, 2.0, 0.1852, 1.296, 8.112, 3.333, 1.0, 2.582, 0.0375, 0.0375, 3.505E-17, 0.3352, 0.3352, 0.3352, 0.2875, 0.2875, 0.2875, 0.2875, 0.2875, 0.2875, 1.705E-16, 1.705E-16, 0.0, 5.0, 10.0, 10.0, 40.0, 96.0, 2.4, 0.1617, 0.1278, 1.265, 0.2895, 0.02547, 0.0, 0.4, 145.0, 145.0, 1.737E-11, 9.103, 5.492, 0.1955, 0.1765, 0.1765, 0.07315, 0.07315, 0.08793, 0.2948, 0.121, 0.07662, 0.84, 3.0, 12.0, 12.0, 49.0, 116.0, 2.367, 0.1369, 0.1083, 1.265, 0.2452, 0.02307, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_572.mid",7.0, 5.0, 2.0, 2.0, 17.0, 0.0, 0.52, 0.48, 1.0, 2.0, 75.0, 4.12, 72.0, 0.0, 0.44, 0.44, 0.9545, 1.0, 8.0, 8.0, 4.938, 3.847, 4.198, 1.92, -0.6862, -2.601, 5.955, 4.4, 4.447, 0.0, 79.0, 7.0, 80.0, 8.0, 0.0, 1.735, 1.0, 8.0, 0.6735, 0.1212, 0.7755, 0.6735, 0.06122, 0.08163, 0.08163, 0.0, 0.0, 0.02041, 0.1429, 0.0, 0.0, 0.0, 1.0, 0.04, 0.5625, 1.333, 6.417, 1.429, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.578, 1.578, 1.593, 8.0, 3.0, 2.0, 0.92, 0.92, 0.0, 0.08, 0.0, 0.0, 0.125, 4.0, 0.455, 0.125, 0.76, 1.0, 0.0, 1.057, 0.9366, 14.88, 2.778, 3.0, 1.987, 0.04533, 0.05833, 0.02526, 0.2209, 0.2209, 0.2209, 0.3167, 0.3167, 0.2921, 0.2921, 0.3167, 0.3167, 0.03304, 0.03304, 0.0, 4.0, 10.0, 10.0, 60.0, 96.0, 1.6, 0.1145, 0.1111, 1.03, 0.2256, 0.02257, 0.0, 0.2, 130.0, 130.0, 2.419E-11, 14.62, 3.419, 2.775, 0.2957, 0.2957, 0.4709, 0.4709, 0.02308, 1.846, 0.2278, 0.4818, 0.76, 3.0, 11.0, 11.0, 65.0, 104.0, 1.6, 0.104, 0.1009, 1.03, 0.2049, 0.02141, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_573.mid",14.0, 9.0, 3.0, 3.0, 62.0, 0.02, 0.32, 0.66, 2.0, 2.0, 76.0, 3.72, 72.0, 1.0, 0.22, 0.28, 1.0, 0.8571, 13.0, 1.0, 9.825, 3.704, 3.774, -0.855, 2.203, -1.272, 23.41, 4.954, 5.02, 0.0, 80.0, 8.0, 79.0, 7.0, 0.0, 5.694, 4.0, 5.0, 0.2041, 1.0, 0.4082, 0.2041, 0.1633, 0.2245, 0.1633, 0.2041, 0.0, 0.02041, 0.08163, 0.02041, 0.0, 0.08163, 3.0, 0.04, 0.5641, 1.3, 9.267, 3.057, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.058, 1.058, 0.814, 8.0, 6.0, 3.0, 0.64, 0.7, 0.2, 0.16, 0.0, 0.12, 0.125, 4.0, 0.8975, 0.125, 0.34, 1.0, 0.0, 1.385, 1.402, 7.888, 1.786, 1.0, 1.197, 0.05317, 0.05, 0.04735, 0.06949, 0.06949, 0.06949, 0.5, 0.5, 0.3458, 0.3458, 0.3167, 0.3167, 0.1075, 0.1075, 0.0, 5.0, 11.0, 10.0, 160.0, 96.0, 1.667, 0.1376, 0.1164, 1.182, 0.254, 0.02274, 0.0, 0.3, 130.0, 130.0, 3.976E-11, 21.81, 2.293, 1.448, 0.4058, 0.4058, 0.6016, 0.6016, 0.02308, 1.846, 0.4058, 0.6284, 0.58, 4.0, 14.0, 11.0, 173.0, 104.0, 1.663, 0.1313, 0.1111, 1.182, 0.2424, 0.02194, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_574.mid",16.0, 12.0, 4.0, 1.0, 34.0, 0.32, 0.68, 0.0, 3.0, 2.0, 55.0, 5.54, 64.0, 4.0, 0.2, 0.28, 0.6, 0.6429, 33.0, 3.0, 9.982, 3.138, 2.973, -0.8355, 0.5163, -0.02018, 8.185, 5.682, 6.743, 0.0, 49.0, 1.0, 64.0, 4.0, 1.0, 5.041, 4.0, 1.0, 0.3673, 0.5, 0.2449, 0.1837, 0.3673, 0.4898, 0.0, 0.1224, 0.0, 0.06122, 0.02041, 0.0, 0.0, 0.1224, 0.0, 0.0, 0.625, 2.857, 17.5, 5.871, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.299, 1.299, 0.4097, 6.0, 7.0, 3.0, 0.18, 0.68, 0.78, 0.06, 0.0, 0.12, 0.25, 3.0, 0.74, 0.5, 0.5, 0.36, 1.0, 0.6018, 1.196, 13.1, 2.273, 2.0, 2.028, 0.04167, 0.0, 0.109, 0.06797, 0.06797, 0.06797, 0.5, 0.5, 0.4033, 0.4033, 0.4833, 0.4833, 0.1249, 0.1249, 0.0, 5.0, 10.0, 5.0, 120.0, 40.0, 3.0, 0.2185, 0.1589, 1.375, 0.3775, 0.02951, 0.0, 0.6, 178.0, 178.0, 3.485E-11, 12.98, 3.853, 0.8903, 0.2469, 0.2469, 0.1715, 0.1715, 0.08427, 0.8427, 0.2419, 0.1856, 0.18, 5.0, 15.0, 8.0, 178.0, 45.0, 3.956, 0.1381, 0.1255, 1.1, 0.2636, 0.0242, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_575.mid",21.0, 11.0, 1.0, 0.0, 53.0, 0.04, 0.52, 0.44, 4.0, 2.0, 71.0, 5.48, 72.0, 7.0, 0.1, 0.18, 0.8, 0.8889, 5.0, 7.0, 9.202, 3.604, 4.14, -0.2478, -1.265, 0.7246, 13.03, 5.1, 4.752, 0.0, 69.0, 9.0, 49.0, 1.0, 5.0, 5.469, 5.0, 2.0, 0.2653, 0.6923, 0.4286, 0.04082, 0.1224, 0.2449, 0.3469, 0.2653, 0.0, 0.02041, 0.0, 0.0, 0.0, 0.08163, 1.125, 0.0, 0.4681, 2.611, 13.22, 5.231, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.075, 1.075, 0.4733, 8.0, 5.0, 2.0, 0.0, 0.7, 0.92, 0.08, 0.02, 0.1, 0.5, 8.0, 0.93, 0.5, 0.7, 0.2571, 2.0, 1.195, 1.079, 32.07, 2.083, 1.0, 1.692, 0.03733, 0.0, 0.1247, 0.04014, 0.04014, 0.04014, 0.5, 0.5, 0.4417, 0.4417, 0.5, 0.5, 0.1167, 0.1167, 0.0, 5.0, 5.0, 5.0, 120.0, 40.0, 3.0, 0.2222, 0.2083, 1.067, 0.4306, 0.03489, 0.0, 0.6, 178.0, 178.0, 3.965E-11, 15.67, 3.19, 2.23, 0.3089, 0.3089, 0.4017, 0.4017, 0.1348, 2.528, 0.3009, 0.3684, 0.0, 8.0, 8.0, 8.0, 45.0, 178.0, 3.956, 0.1513, 0.1345, 1.125, 0.2857, 0.02738, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_576.mid",15.0, 12.0, 2.0, 1.0, 24.0, 0.0, 0.34, 0.66, 2.0, 1.0, 75.0, 4.96, 80.0, 1.0, 0.18, 0.28, 1.0, 0.7143, 5.0, 7.0, 6.053, 3.769, 2.919, 0.3767, -0.03184, -0.37, 5.72, 4.84, 6.485, 0.0, 66.0, 6.0, 61.0, 1.0, 5.0, 5.122, 3.0, 4.0, 0.2857, 0.9286, 0.3673, 0.02041, 0.2653, 0.2857, 0.2041, 0.2857, 0.0, 0.04082, 0.0, 0.0, 0.02041, 0.1429, 0.6667, 0.0, 0.7708, 2.824, 13.35, 5.065, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.276, 2.276, 0.4696, 1.0, 2.0, 2.0, 0.3, 1.0, 0.7, 0.0, 0.0, 0.0, 0.25, 0.5, 0.425, 0.5, 0.7, 0.4286, 1.0, 0.1157, -1.944, 5.145, 25.0, 35.0, 14.14, 0.001333, 0.0, 0.004739, 0.03263, 0.03263, 0.03263, 0.4833, 0.4833, 0.3583, 0.3583, 0.4833, 0.4833, 0.1768, 0.1768, 0.0, 5.0, 11.0, 5.0, 120.0, 80.0, 1.5, 0.1504, 0.1466, 1.026, 0.297, 0.02496, 0.0, 0.6, 175.0, 175.0, 2.655E-11, 7.531, 6.639, 1.321, 0.1497, 0.1497, 0.04736, 0.04736, 0.08571, 0.1714, 0.1457, 0.03921, 0.3, 4.0, 14.0, 8.0, 175.0, 88.0, 1.989, 0.114, 0.1054, 1.081, 0.2194, 0.02109, 0.0, 0.125
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_577.mid",24.0, 10.0, 3.0, 0.0, 72.0, 0.04, 0.34, 0.62, 3.0, 2.0, 74.0, 5.6, 77.0, 1.0, 0.14, 0.18, 0.7143, 1.0, 4.0, 4.0, 13.04, 3.136, 2.97, -0.1749, -0.3826, 0.2829, 12.08, 5.455, 6.694, 0.0, 66.0, 6.0, 71.0, 11.0, 1.0, 11.45, 2.0, 3.0, 0.2245, 0.5455, 0.3673, 0.06122, 0.2245, 0.2857, 0.1633, 0.08163, 0.0, 0.02041, 0.02041, 0.04082, 0.04082, 0.2857, 0.3333, 0.0, 0.4783, 2.091, 25.27, 5.409, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.666, 1.666, 0.5384, 3.0, 4.0, 2.0, 0.22, 0.9, 0.78, 0.0, 0.0, 0.02, 0.25, 1.0, 0.49, 0.5, 0.68, 0.3235, 1.0, 0.1887, -0.159, 8.862, 3.333, 3.0, 2.944, 0.00425, 0.0, 0.01204, 0.1809, 0.1809, 0.1809, 1.0, 1.0, 0.4472, 0.4472, 0.5, 0.5, 0.2213, 0.2213, 0.0, 5.0, 12.0, 5.0, 120.0, 60.0, 2.0, 0.1838, 0.1784, 1.03, 0.3622, 0.03002, 0.0, 0.6, 175.0, 175.0, 9.095E-12, 10.29, 4.858, 2.835, 0.2041, 0.2041, 0.1075, 0.1075, 0.08571, 0.3429, 0.1686, 0.06379, 0.18, 7.0, 13.0, 7.0, 175.0, 44.0, 3.977, 0.1355, 0.1235, 1.097, 0.259, 0.02453, 0.0, 0.1429
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_578.mid",15.0, 8.0, 5.0, 1.0, 29.0, 0.0, 0.06, 0.94, 5.0, 2.0, 81.0, 5.1, 76.0, 4.0, 0.16, 0.3, 0.75, 0.6, 5.0, 3.0, 6.614, 3.105, 2.541, 0.08165, 1.063, 0.3541, 6.361, 5.561, 7.962, 0.0, 81.0, 9.0, 76.0, 4.0, 3.0, 4.755, 4.0, 2.0, 0.2041, 0.9, 0.3469, 0.06122, 0.1837, 0.3673, 0.2245, 0.1633, 0.02041, 0.02041, 0.02041, 0.0, 0.02041, 0.102, 10.0, 0.04, 0.4783, 1.917, 9.5, 5.517, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.6543, 0.6543, 0.6191, 9.0, 9.0, 3.0, 0.32, 0.48, 0.42, 0.3, 0.1, 0.4, 0.125, 6.0, 1.528, 0.25, 0.26, 0.6923, 2.0, 1.848, 1.262, 7.474, 1.667, 1.0, 1.061, 0.06229, 0.03125, 0.1585, 0.02658, 0.02658, 0.02658, 0.4854, 0.4854, 0.3576, 0.3576, 0.2979, 0.2979, 0.1107, 0.1107, 0.0, 3.0, 10.0, 10.0, 160.0, 40.0, 4.0, 0.1441, 0.1261, 1.143, 0.2703, 0.02189, 0.0, 0.3, 145.0, 145.0, 7.026E-11, 31.62, 1.581, 1.208, 0.6383, 0.6383, 0.747, 0.747, 0.02155, 2.483, 0.6156, 0.7457, 0.24, 2.0, 13.0, 10.0, 193.0, 49.0, 3.939, 0.128, 0.112, 1.143, 0.24, 0.0198, 0.0, 0.1
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_579.mid",14.0, 8.0, 5.0, 1.0, 31.0, 0.0, 0.02, 0.98, 5.0, 2.0, 81.0, 5.06, 76.0, 4.0, 0.16, 0.28, 0.875, 0.6429, 5.0, 5.0, 5.98, 3.222, 2.562, 0.4315, 0.9868, 0.3045, 7.441, 5.434, 7.938, 0.0, 79.0, 7.0, 76.0, 4.0, 3.0, 3.49, 4.0, 2.0, 0.2653, 0.7692, 0.3673, 0.04082, 0.2041, 0.4082, 0.2857, 0.1633, 0.02041, 0.02041, 0.0, 0.0, 0.02041, 0.04082, 13.0, 0.02, 0.4894, 2.238, 7.762, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.6257, 0.6257, 0.4307, 9.0, 9.0, 2.0, 0.28, 0.4, 0.46, 0.32, 0.1, 0.46, 0.125, 6.0, 1.583, 0.75, 0.24, 0.9167, 2.0, 1.828, 1.366, 7.445, 1.786, 1.0, 1.101, 0.06371, 0.03125, 0.1581, 0.03549, 0.03549, 0.03549, 0.5479, 0.5479, 0.3646, 0.3646, 0.2896, 0.2896, 0.1415, 0.1415, 0.0, 3.0, 22.0, 7.0, 160.0, 40.0, 4.0, 0.1771, 0.1042, 1.7, 0.2812, 0.02223, 0.0, 0.4286, 145.0, 145.0, 7.333E-11, 33.06, 1.512, 0.9577, 0.6676, 0.6676, 0.7401, 0.7401, 0.02155, 2.483, 0.6378, 0.7382, 0.24, 2.0, 12.0, 7.0, 193.0, 49.0, 3.939, 0.1619, 0.1048, 1.545, 0.2667, 0.02076, 0.0, 0.1429
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_580.mid",14.0, 6.0, 4.0, 2.0, 48.0, 0.4, 0.48, 0.12, 4.0, 2.0, 58.0, 4.28, 62.0, 2.0, 0.28, 0.38, 0.7143, 0.5789, 17.0, 7.0, 11.84, 3.375, 2.828, -0.8209, 2.027, 0.6364, 5.76, 4.835, 10.83, 0.0, 38.0, 2.0, 86.0, 2.0, 0.0, 6.163, 5.0, 3.0, 0.2449, 0.8333, 0.4898, 0.2449, 0.02041, 0.1429, 0.2245, 0.102, 0.0, 0.02041, 0.0, 0.0, 0.0, 0.2653, 10.0, 0.0, 0.6216, 1.682, 12.0, 3.806, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.534, 2.534, 1.447, 9.0, 5.0, 1.0, 0.84, 0.96, 0.14, 0.02, 0.02, 0.04, 0.125, 6.0, 0.4025, 0.25, 0.82, 0.1463, 1.0, 0.8149, 0.5614, 54.54, 3.333, 1.0, 3.638, 0.05, 0.04375, 0.06982, 0.1025, 0.1025, 0.1025, 0.2917, 0.2917, 0.2917, 0.2917, 0.2917, 0.2917, 0.0, 0.0, 0.0, 0.0, 13.0, 10.0, 69.0, 160.0, 2.319, 0.08013, 0.07372, 1.087, 0.1538, 0.01647, 0.4, 0.1, 117.0, 117.0, 1.242E-11, 10.12, 4.94, 3.209, 0.2033, 0.2033, 0.3866, 0.3866, 0.08654, 2.81, 0.1817, 0.3831, 0.02, 0.0, 12.0, 10.0, 156.0, 47.0, 3.319, 0.0777, 0.0777, 1.0, 0.1554, 0.01686, 0.3, 0.4
