,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\MARIO.mid",20.0, 10.0, 4.0, 2.0, 36.0, 0.12, 0.43, 0.45, 2.0, 2.0, 69.0, 4.9, 76.0, 7.0, 0.11, 0.25, 0.9091, 0.8, 4.0, 7.0, 10.05, 3.268, 3.433, -0.8296, -0.09181, 0.2972, 5.802, 5.208, 6.272, 0.0, 76.0, 4.0, 75.0, 3.0, 2.0, 6.798, 4.0, 1.0, 0.2121, 0.6667, 0.3636, 0.101, 0.1414, 0.3535, 0.1919, 0.05051, 0.0, 0.0404, 0.05051, 0.0, 0.0101, 0.202, 2.167, 0.0, 0.4382, 1.935, 14.54, 7.721, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.667, 2.667, 0.6902, 2.0, 3.0, 1.0, 0.97, 0.98, 0.03, 0.0, 0.0, 0.02, 0.25, 0.75, 0.2625, 0.25, 0.97, 0.02062, 2.0, 0.07432, 0.5046, 43.94, 25.0, 11.0, 40.91, 0.0, 0.0, 0.0, 0.3, 0.3, 0.3, 0.75, 0.75, 0.3309, 0.3309, 0.25, 0.25, 0.1472, 0.1472, 0.0, 5.0, 10.0, 10.0, 160.0, 96.0, 1.667, 0.1242, 0.1058, 1.174, 0.2301, 0.02436, 0.0, 0.3, 120.0, 120.0, 0.0, 18.75, 5.333, 1.369, 0.186, 0.186, 0.09512, 0.09512, 0.125, 0.375, 0.1313, 0.03716, 0.0, 5.0, 10.0, 10.0, 160.0, 96.0, 1.667, 0.1242, 0.1058, 1.174, 0.2301, 0.02436, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\PkmRB-Title.mid",28.0, 11.0, 2.0, 1.0, 41.0, 0.04, 0.54, 0.42, 4.0, 3.0, 69.0, 5.19, 67.0, 7.0, 0.11, 0.2, 1.0, 1.0, 7.0, 5.0, 9.271, 3.437, 3.766, -0.4433, 0.1658, 1.729, 5.54, 5.196, 5.397, 0.0, 55.0, 7.0, 55.0, 7.0, 1.0, 5.051, 5.0, 1.0, 0.2929, 0.4138, 0.404, 0.1212, 0.2929, 0.3838, 0.2222, 0.06061, 0.0101, 0.0202, 0.0, 0.0202, 0.0101, 0.1515, 0.8333, 0.07, 0.5057, 2.351, 13.0, 7.333, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.05, 1.05, 0.5187, 7.0, 8.0, 3.0, 0.37, 0.56, 0.61, 0.14, 0.0, 0.26, 0.25, 4.0, 0.81, 0.25, 0.37, 0.5135, 1.0, 0.7134, 1.304, 9.585, 1.818, 1.0, 2.178, 0.01833, 0.0, 0.05752, 0.1671, 0.1671, 0.1671, 2.0, 2.0, 0.8114, 0.8114, 0.5, 0.5, 0.5335, 0.5335, 0.0, 1.0, 15.0, 8.0, 60.0, 120.0, 2.0, 0.1756, 0.09924, 1.769, 0.2748, 0.02212, 0.0, 0.375, 135.0, 135.0, 2.254E-11, 42.33, 2.362, 1.601, 0.4228, 0.4228, 0.3837, 0.3837, 0.1111, 1.778, 0.3526, 0.3114, 0.0, 1.0, 17.0, 7.0, 68.0, 134.0, 1.971, 0.1704, 0.0963, 1.769, 0.2667, 0.0212, 0.0, 0.2857
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Title_Theme.mid",9.0, 7.0, 4.0, 3.0, 17.0, 0.0, 0.84, 0.16, 4.0, 2.0, 68.0, 7.16, 66.0, 11.0, 0.22, 0.23, 0.9545, 0.9565, 2.0, 5.0, 3.654, 3.021, 1.716, 0.4926, -0.8342, -0.2798, 6.731, 5.541, 5.228, 0.0, 59.0, 11.0, 69.0, 9.0, 2.0, 2.545, 3.0, 2.0, 0.3636, 0.5278, 0.3333, 0.1919, 0.1818, 0.5455, 0.07071, 0.0404, 0.0, 0.07071, 0.08081, 0.0, 0.0, 0.0, 0.75, 0.0, 0.4625, 1.905, 5.929, 5.975, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.864, 0.864, 0.1668, 6.0, 5.0, 4.0, 0.0, 0.33, 0.97, 0.18, 0.0, 0.49, 0.5, 4.0, 1.087, 0.5, 0.33, 0.9394, 1.0, 0.7516, 1.347, 10.87, 1.37, 1.0, 0.6771, 0.1151, 0.08333, 0.1124, 0.08568, 0.08568, 0.08568, 0.25, 0.25, 0.1883, 0.1883, 0.1667, 0.1667, 0.03692, 0.03692, 0.0, 5.0, 10.0, 5.0, 60.0, 48.0, 1.25, 0.2, 0.1744, 1.147, 0.3744, 0.02967, 0.0, 0.4, 135.0, 135.0, 3.985E-11, 51.44, 1.944, 0.5327, 0.5143, 0.5143, 0.3659, 0.3659, 0.2176, 1.889, 0.4703, 0.343, 0.0, 5.0, 11.0, 5.0, 68.0, 54.0, 1.259, 0.2, 0.1744, 1.147, 0.3744, 0.02952, 0.0, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\SC2KTitleScreen.mid",15.0, 8.0, 3.0, 1.0, 55.0, 0.22, 0.34, 0.44, 3.0, 3.0, 65.0, 4.27, 72.0, 0.0, 0.28, 0.36, 0.4643, 0.5, 4.0, 10.0, 18.01, 3.871, 4.547, -1.008, 0.2092, 0.9567, 5.99, 4.775, 4.603, 0.0, 36.0, 0.0, 77.0, 5.0, 5.0, 4.051, 5.0, 5.0, 0.1919, 0.8421, 0.3939, 0.1616, 0.1616, 0.303, 0.1414, 0.1919, 0.06061, 0.0101, 0.0404, 0.0404, 0.0404, 0.0101, 0.4, 0.0, 0.4578, 1.566, 7.472, 5.063, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.7663, 0.7663, 0.3303, 6.0, 6.0, 2.0, 0.0, 0.21, 0.9, 0.17, 0.0, 0.18, 0.5, 4.0, 1.265, 1.0, 0.5, 0.42, 2.0, 0.8302, 0.9576, 9.594, 1.389, 1.0, 0.6829, 0.05, 0.0, 0.1508, 0.03831, 0.03831, 0.03831, 1.0, 1.0, 0.8333, 0.8333, 1.0, 1.0, 0.2582, 0.2582, 0.0, 5.0, 5.0, 5.0, 120.0, 48.0, 2.5, 0.2775, 0.2536, 1.094, 0.5311, 0.03643, 0.0, 0.6, 132.0, 132.0, 5.082E-11, 59.32, 1.686, 0.569, 0.595, 0.595, 0.4575, 0.4575, 0.2273, 2.045, 0.5705, 0.3856, 0.0, 5.0, 5.0, 5.0, 132.0, 53.0, 2.491, 0.2775, 0.2536, 1.094, 0.5311, 0.03643, 0.0, 0.6
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Ape_Escape_Title_DW.mid",7.0, 5.0, 6.0, 4.0, 51.0, 0.14, 0.0, 0.86, 5.0, 1.0, 74.0, 5.88, 78.0, 1.0, 0.2, 0.24, 1.0, 0.8333, 2.0, 5.0, 15.63, 3.543, 1.373, -1.006, -0.1016, 0.2622, 8.28, 4.998, 4.964, 0.0, 88.0, 4.0, 78.0, 6.0, 5.0, 15.09, 5.0, 3.0, 0.303, 0.6667, 0.2121, 0.0, 0.0, 0.202, 0.1616, 0.303, 0.0, 0.0, 0.0, 0.05051, 0.0, 0.2828, 0.6, 0.0, 0.4949, 1.394, 21.01, 6.385, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.9, 2.9, 1.333, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.008958, 0.01042, 0.003633, 0.3009, 0.3009, 0.3009, 0.2604, 0.2604, 0.2479, 0.2479, 0.2604, 0.2604, 0.03014, 0.03014, 0.0, 0.0, 19.0, 18.0, 120.0, 96.0, 1.25, 0.0812, 0.0782, 1.038, 0.1594, 0.01757, 0.05556, 0.2778, 160.0, 160.0, 0.0, 12.93, 7.734, 0.472, 0.1277, 0.1277, 0.04453, 0.04453, 0.08984, 0.09375, 0.09039, 0.001362, 1.0, 0.0, 20.0, 20.0, 160.0, 128.0, 1.25, 0.06207, 0.05977, 1.038, 0.1218, 0.01469, 0.3, 0.15
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\turok2gbtitle.mid",8.0, 7.0, 6.0, 2.0, 14.0, 0.0, 0.67, 0.33, 5.0, 2.0, 70.0, 6.36, 69.0, 4.0, 0.2, 0.2, 0.95, 1.0, 2.0, 5.0, 3.933, 3.413, 1.77, -0.5186, -0.5626, -0.4746, 5.509, 4.847, 5.424, 0.0, 71.0, 11.0, 69.0, 9.0, 2.0, 3.778, 4.0, 1.0, 0.3636, 0.6389, 0.5354, 0.0, 0.0303, 0.3939, 0.3535, 0.0303, 0.0, 0.1818, 0.0303, 0.0, 0.0, 0.0101, 1.917, 0.05, 0.6869, 1.768, 6.589, 4.944, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.961, 1.961, 0.1637, 2.0, 3.0, 3.0, 0.32, 0.64, 0.68, 0.0, 0.0, 0.36, 0.25, 0.75, 0.51, 0.75, 0.36, 0.8889, 2.0, 0.2069, 0.145, 4.648, 1.163, 1.0, 0.4566, 0.01042, 0.01042, 1.22E-17, 0.02022, 0.02022, 0.02022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 159.0, 54.0, 2.944, 0.1557, 0.1516, 1.027, 0.3074, 0.02609, 0.0, 0.2, 120.0, 120.0, 0.0, 25.49, 3.922, 1.639, 0.2537, 0.2537, 0.1032, 0.1032, 0.1198, 0.3698, 0.2498, 0.1035, 0.0, 4.0, 10.0, 10.0, 159.0, 54.0, 2.944, 0.1557, 0.1516, 1.027, 0.3074, 0.02609, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\btthememarimbav1-1.mid",16.0, 12.0, 5.0, 1.0, 17.0, 0.0, 0.91, 0.09, 2.0, 3.0, 68.0, 5.5, 67.0, 7.0, 0.23, 0.23, 0.7391, 0.7391, 2.0, 2.0, 3.308, 3.255, 3.279, 0.3446, -1.382, 0.5307, 6.23, 5.291, 6.045, 0.0, 72.0, 0.0, 67.0, 7.0, 2.0, 3.263, 4.0, 3.0, 0.3232, 0.5625, 0.2727, 0.0202, 0.1414, 0.4646, 0.2121, 0.1818, 0.06061, 0.0303, 0.0202, 0.0101, 0.0, 0.0, 2.0, 0.0, 0.5155, 1.276, 4.224, 4.438, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.306, 3.306, 0.4331, 2.0, 3.0, 1.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2437, 0.25, 0.92, 0.07609, 1.0, 0.04119, -0.4552, 24.36, 6.667, 3.0, 7.789, 0.0, 0.0, 0.0, 0.1942, 0.1942, 0.1942, 0.625, 0.625, 0.2448, 0.2448, 0.25, 0.25, 0.09383, 0.09383, 0.0, 1.0, 18.0, 10.0, 120.0, 80.0, 1.5, 0.1028, 0.09881, 1.04, 0.2016, 0.0214, 0.0, 0.3, 150.0, 150.0, 0.0, 12.1, 8.264, 0.8588, 0.1195, 0.1195, 0.05205, 0.05205, 0.05, 0.2, 0.0975, 0.01648, 0.99, 0.0, 19.0, 13.0, 150.0, 100.0, 1.5, 0.0805, 0.0774, 1.04, 0.1579, 0.0186, 0.0, 0.3077
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\metroid_2_title_theme_rock_remix.mid",27.0, 10.0, 1.0, 1.0, 53.0, 0.07, 0.69, 0.24, 4.0, 3.0, 64.0, 5.59, 60.0, 0.0, 0.16, 0.23, 0.4375, 0.6522, 5.0, 7.0, 12.1, 3.843, 4.149, 0.1264, -0.3201, 0.9617, 7.589, 4.911, 4.96, 0.0, 76.0, 4.0, 72.0, 0.0, 0.0, 7.515, 3.0, 2.0, 0.202, 0.95, 0.3737, 0.202, 0.1717, 0.3636, 0.05051, 0.0404, 0.05051, 0.0202, 0.0101, 0.0404, 0.06061, 0.1616, 0.0, 0.02, 0.5316, 1.795, 16.64, 5.254, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.316, 1.316, 0.4559, 4.0, 5.0, 2.0, 0.39, 0.47, 0.61, 0.0, 0.0, 0.07, 0.125, 1.0, 0.64, 1.0, 0.46, 0.6739, 3.0, 0.3629, -0.9093, 4.365, 2.222, 1.0, 4.134, 0.0, 0.0, 0.0, 0.1579, 0.1579, 0.1579, 1.0, 1.0, 0.48, 0.48, 0.5, 0.5, 0.2273, 0.2273, 0.0, 3.0, 11.0, 7.0, 60.0, 40.0, 1.5, 0.2397, 0.1009, 2.375, 0.3407, 0.02595, 0.0, 0.2857, 72.0, 72.0, 1.162E-10, 63.33, 1.579, 0.6224, 0.6304, 0.6304, 0.415, 0.415, 0.1042, 0.8333, 0.5333, 0.3024, 0.0, 4.0, 12.0, 6.0, 144.0, 72.0, 2.0, 0.1908, 0.185, 1.031, 0.3757, 0.02891, 0.0, 0.5
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\ps3.mid",10.0, 8.0, 7.0, 1.0, 48.0, 0.01, 0.45, 0.54, 4.0, 3.0, 71.0, 5.11, 60.0, 9.0, 0.16, 0.27, 1.0, 0.5926, 9.0, 9.0, 7.261, 4.065, 2.126, -0.7313, 0.8192, 0.5222, 12.76, 4.561, 5.766, 0.0, 60.0, 0.0, 73.0, 1.0, 0.0, 3.444, 3.0, 2.0, 0.3838, 0.6579, 0.5657, 0.3838, 0.0404, 0.2929, 0.06061, 0.09091, 0.0, 0.0202, 0.0202, 0.101, 0.0, 0.0303, 1.0, 0.0, 0.4918, 1.649, 9.135, 3.171, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.4506, 0.4506, NaN, 8.0, 8.0, 1.0, 0.0, 0.04, 0.76, 0.29, 0.11, 0.78, 0.5, 8.0, 1.827, 0.75, 0.65, 0.1846, 5.0, 1.889, 1.712, 7.187, 1.695, 1.0, 2.062, 0.1624, 0.08333, 0.1841, 0.1451, 0.1451, 0.1451, 16.0, 16.0, 0.3819, 0.3819, 0.1667, 0.1667, 1.725, 1.725, 0.0, 3.0, 8.0, 3.0, 120.0, 60.0, 2.0, 0.354, 0.3106, 1.14, 0.6646, 0.04001, 0.0, 1.0, 150.0, 150.0, 0.0, 88.77, 1.126, 0.4808, 0.8141, 0.8141, 0.77, 0.77, 0.2458, 3.096, 0.7589, 0.7507, 0.0, 3.0, 6.0, 3.0, 150.0, 75.0, 2.0, 0.3826, 0.3356, 1.14, 0.7181, 0.04305, 0.0, 1.0
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\pipe_dream.mid",19.0, 10.0, 4.0, 1.0, 55.0, 0.08, 0.01, 0.91, 3.0, 1.0, 79.0, 4.63, 84.0, 0.0, 0.19, 0.23, 0.7368, 0.7826, 3.0, 5.0, 12.45, 3.586, 4.076, -0.899, -0.3095, 0.8906, 12.68, 4.912, 5.162, 0.0, 41.0, 5.0, 84.0, 0.0, 2.0, 4.273, 3.0, 1.0, 0.3939, 0.5897, 0.2525, 0.0202, 0.2323, 0.6263, 0.1919, 0.07071, 0.0, 0.0404, 0.0, 0.0, 0.0, 0.05051, 2.167, 0.0, 0.4948, 3.345, 14.55, 6.871, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.252, 3.252, 0.4134, 3.0, 3.0, 1.0, 0.87, 0.99, 0.13, 0.0, 0.0, 0.0, 0.25, 1.0, 0.2875, 0.25, 0.87, 0.1379, 1.0, 0.1088, 1.034, 24.72, 12.5, 11.0, 11.11, 0.0, 0.0, 0.0, 0.06504, 0.06504, 0.06504, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1114, 0.1038, 1.073, 0.2152, 0.02424, 0.0, 0.3, 100.0, 100.0, 0.0, 18.45, 5.42, 0.7677, 0.1798, 0.1798, 0.1046, 0.1046, 0.15, 0.6, 0.1725, 0.06528, 0.0, 9.0, 9.0, 9.0, 197.0, 100.0, 1.97, 0.1233, 0.1205, 1.023, 0.2438, 0.02565, 0.0, 0.1111
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Dd1th.mid",21.0, 8.0, 6.0, 0.0, 41.0, 0.07, 0.53, 0.4, 5.0, 3.0, 68.0, 5.56, 74.0, 2.0, 0.12, 0.19, 0.9167, 0.9474, 3.0, 2.0, 8.748, 3.412, 2.208, -0.9602, -0.3869, -0.1631, 8.761, 4.886, 6.167, 0.0, 62.0, 2.0, 71.0, 11.0, 4.0, 6.434, 4.0, 1.0, 0.1919, 1.0, 0.4646, 0.0404, 0.06061, 0.2121, 0.3737, 0.1919, 0.0, 0.0303, 0.0101, 0.0101, 0.0101, 0.1212, 0.9474, 0.02, 0.6632, 1.979, 13.08, 6.985, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.444, 1.444, 0.5261, 7.0, 7.0, 2.0, 0.21, 0.82, 0.72, 0.07, 0.0, 0.1, 0.25, 4.0, 0.685, 0.5, 0.61, 0.3443, 1.0, 0.7148, 0.7765, 15.2, 2.5, 1.0, 3.063, 0.045, 0.0, 0.1199, 0.03249, 0.03249, 0.03249, 1.0, 1.0, 0.75, 0.75, 1.0, 1.0, 0.433, 0.433, 0.0, 5.0, 16.0, 5.0, 119.0, 40.0, 2.975, 0.172, 0.1613, 1.067, 0.3333, 0.02577, 0.0, 0.2, 164.0, 164.0, 4.32E-12, 25.34, 3.947, 2.018, 0.2503, 0.2503, 0.2326, 0.2326, 0.09146, 1.463, 0.2451, 0.2236, 0.03, 5.0, 13.0, 7.0, 41.0, 163.0, 3.976, 0.1282, 0.1243, 1.031, 0.2524, 0.02237, 0.0, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Magic_Sword_-_Title.mid",22.0, 11.0, 2.0, 0.0, 28.0, 0.0, 0.24, 0.76, 4.0, 3.0, 76.0, 5.74, 81.0, 9.0, 0.15, 0.19, 0.6667, 0.7895, 1.0, 2.0, 6.404, 3.35, 3.664, -0.2717, -0.2328, 1.457, 5.586, 4.913, 5.011, 0.0, 77.0, 5.0, 77.0, 5.0, 3.0, 5.475, 4.0, 2.0, 0.2323, 0.9565, 0.5253, 0.0, 0.0303, 0.08081, 0.303, 0.2222, 0.0303, 0.1717, 0.1313, 0.0202, 0.0202, 0.0202, 3.286, 0.0, 0.5051, 1.193, 6.398, 4.303, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.56, 3.56, 0.7816, 6.0, 3.0, 1.0, 0.97, 0.99, 0.02, 0.01, 0.0, 0.01, 0.25, 3.0, 0.2825, 0.25, 0.97, 0.02062, 1.0, 0.2767, 0.3523, 102.9, 14.29, 2.0, 27.83, 0.01858, 0.008333, 0.03095, 0.06052, 0.06052, 0.06052, 0.2917, 0.2917, 0.2917, 0.2917, 0.2917, 0.2917, 0.0, 0.0, 0.0, 2.0, 10.0, 10.0, 159.0, 120.0, 1.325, 0.1052, 0.1028, 1.023, 0.208, 0.02253, 0.0, 0.2, 132.0, 132.0, 0.0, 12.77, 7.832, 1.241, 0.1242, 0.1242, 0.1264, 0.1264, 0.09091, 1.231, 0.12, 0.1133, 0.2, 0.0, 11.0, 11.0, 175.0, 131.0, 1.336, 0.09653, 0.09436, 1.023, 0.1909, 0.02135, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\TITLE (4).mid",16.0, 8.0, 5.0, 1.0, 36.0, 0.03, 0.54, 0.43, 3.0, 3.0, 69.0, 4.7, 74.0, 2.0, 0.21, 0.32, 0.5714, 0.625, 2.0, 2.0, 9.038, 4.066, 2.731, -0.9095, 1.992, 0.725, 5.369, 4.805, 8.271, 0.0, 74.0, 2.0, 77.0, 5.0, 2.0, 4.758, 3.0, 1.0, 0.3232, 0.7187, 0.2929, 0.0, 0.2323, 0.5556, 0.1818, 0.06061, 0.0, 0.06061, 0.0, 0.0, 0.05051, 0.09091, 0.5, 0.0, 0.5859, 2.106, 9.957, 6.017, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.081, 1.081, 0.2694, 9.0, 7.0, 4.0, 0.24, 0.49, 0.74, 0.08, 0.02, 0.22, 0.25, 8.0, 0.885, 0.5, 0.25, 0.96, 1.0, 1.123, 0.3605, 37.74, 2.083, 2.0, 1.2, 0.02642, 0.0, 0.1433, 0.0718, 0.0718, 0.0718, 3.0, 3.0, 1.107, 1.107, 0.1604, 0.1604, 1.466, 1.466, 0.0, 6.0, 10.0, 10.0, 60.0, 120.0, 2.0, 0.15, 0.1464, 1.024, 0.2964, 0.02596, 0.0, 0.2, 148.0, 147.5, 6.719E-11, 37.63, 2.658, 0.7179, 0.3648, 0.3648, 0.4931, 0.4931, 0.1017, 2.847, 0.3493, 0.4028, 0.0, 4.0, 13.0, 12.0, 74.0, 148.0, 2.0, 0.1243, 0.1213, 1.024, 0.2456, 0.02292, 0.0, 0.1667
