,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Gbbattle.mid",19.0, 12.0, 4.0, 1.0, 38.0, 0.27, 0.09, 0.64, 2.0, 4.0, 68.0, 6.29, 47.0, 11.0, 0.18, 0.26, 0.7778, 0.5769, 34.0, 2.0, 13.12, 3.836, 2.834, -1.159, 0.2268, 0.03176, 5.194, 4.643, 5.96, 0.0, 81.0, 9.0, 75.0, 3.0, 1.0, 11.19, 2.0, 25.0, 0.2828, 0.3214, 0.202, 0.0404, 0.2828, 0.3333, 0.1212, 0.0303, 0.05051, 0.0202, 0.0303, 0.0101, 0.0101, 0.3535, 1.4, 0.0, 0.4211, 1.638, 19.0, 5.37, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.307, 2.307, 0.9905, 1.0, 2.0, 2.0, 0.73, 1.0, 0.27, 0.0, 0.0, 0.0, 0.25, 0.5, 0.3175, 0.25, 0.73, 0.3699, 1.0, 0.1115, 1.815, 5.274, 2.857, 1.0, 5.892, 0.0, 0.0, 0.0, 0.2676, 0.2676, 0.2676, 4.0, 4.0, 0.6824, 0.6824, 0.25, 0.25, 1.249, 1.249, 0.0, 2.0, 12.0, 10.0, 120.0, 80.0, 1.5, 0.1214, 0.1038, 1.169, 0.2252, 0.02207, 0.0, 0.3, 180.0, 180.0, 1.842E-11, 14.45, 6.92, 0.7155, 0.1289, 0.1289, 0.1367, 0.1367, 0.08333, 0.1667, 0.1058, 0.03718, 0.73, 0.0, 18.0, 15.0, 179.0, 120.0, 1.492, 0.08716, 0.07454, 1.169, 0.1617, 0.01731, 0.1333, 0.06667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\MML2_Saul_Teasel_Battle.mid",10.0, 6.0, 4.0, 2.0, 25.0, 0.0, 0.68, 0.32, 1.0, 2.0, 69.0, 0.93, 60.0, 0.0, 0.34, 0.66, 0.5294, 0.3939, 12.0, 1.0, 9.803, 2.375, 3.076, -0.8538, 1.175, 2.019, 4.786, 16.22, 5.099, 0.0, 60.0, 0.0, 84.0, 0.0, 1.0, 2.04, 2.0, 1.0, 0.4444, 0.8182, 0.5051, 0.3636, 0.4444, 0.4545, 0.08081, 0.0101, 0.0101, 0.0, 0.0, 0.0, 0.06061, 0.0202, 1.0, 0.03, 0.5079, 1.167, 3.685, 2.026, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.116, 2.116, 0.2868, 2.0, 3.0, 2.0, 0.53, 1.0, 0.47, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3575, 0.5, 0.47, 0.9574, 1.0, 0.1388, 2.324, 4.504, 1.724, 2.0, 0.4509, 0.0, 0.0, 0.0, 0.2434, 0.2434, 0.2434, 0.75, 0.75, 0.2447, 0.2447, 0.25, 0.25, 0.08628, 0.08628, 0.0, 4.0, 10.0, 10.0, 60.0, 160.0, 2.667, 0.1709, 0.1061, 1.611, 0.277, 0.0247, 0.0, 0.2, 140.0, 140.0, 5.23E-12, 20.25, 4.938, 2.304, 0.203, 0.203, 0.1046, 0.1046, 0.05357, 0.2143, 0.1532, 0.05948, 0.08, 1.0, 12.0, 12.0, 70.0, 187.0, 2.671, 0.1475, 0.09153, 1.611, 0.239, 0.0224, 0.0, 0.1667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\mrpgmajr.mid",22.0, 12.0, 2.0, 2.0, 31.0, 0.33, 0.67, 0.0, 2.0, 3.0, 56.0, 5.28, 43.0, 7.0, 0.14, 0.24, 0.9286, 0.8333, 17.0, 7.0, 8.97, 3.488, 3.934, -0.6154, -0.6193, 0.9151, 5.15, 5.099, 4.832, 0.0, 72.0, 0.0, 66.0, 6.0, 1.0, 3.273, 4.0, 4.0, 0.4444, 0.3864, 0.2525, 0.1212, 0.4444, 0.5051, 0.1111, 0.1717, 0.0101, 0.0, 0.0, 0.0101, 0.0101, 0.06061, 0.0, 0.01, 0.4368, 1.977, 7.227, 4.235, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.72, 1.72, 0.6537, 5.0, 6.0, 2.0, 0.49, 0.77, 0.51, 0.04, 0.0, 0.17, 0.25, 2.0, 0.5275, 0.25, 0.49, 0.5714, 1.0, 0.4292, 0.1922, 10.59, 1.695, 1.0, 1.207, 0.02438, 0.01042, 0.02814, 0.07921, 0.07921, 0.07921, 0.7188, 0.7188, 0.2344, 0.2344, 0.1667, 0.1667, 0.1565, 0.1565, 0.0, 3.0, 12.0, 10.0, 60.0, 120.0, 2.0, 0.1443, 0.1289, 1.12, 0.2732, 0.02275, 0.0, 0.2, 139.0, 139.0, 3.323E-11, 25.09, 3.986, 1.719, 0.2502, 0.2502, 0.1812, 0.1812, 0.1034, 0.8588, 0.231, 0.1808, 0.0, 2.0, 14.0, 12.0, 70.0, 139.0, 1.986, 0.1217, 0.1087, 1.12, 0.2304, 0.02067, 0.0, 0.1667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\mw-bat5.mid",17.0, 10.0, 4.0, 2.0, 21.0, 0.0, 0.77, 0.23, 1.0, 4.0, 67.0, 4.14, 65.0, 3.0, 0.17, 0.24, 0.9412, 0.9167, 2.0, 2.0, 5.932, 2.566, 3.783, 1.446, 0.1637, -1.76, 5.741, 6.971, 4.877, 0.0, 65.0, 5.0, 68.0, 8.0, 0.0, 1.162, 4.0, 1.0, 0.4545, 0.4667, 0.6263, 0.4545, 0.2121, 0.3636, 0.1616, 0.0, 0.0, 0.0101, 0.0101, 0.0, 0.0, 0.0, 15.0, 0.0, 0.4444, 2.571, 5.333, 4.086, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.082, 4.082, 2.11, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25, 0.24, 0.25, 0.92, 0.08696, 1.0, 0.03408, -0.8802, 14.23, 33.33, 32.0, 26.03, 0.0, 0.0, 0.0, 0.02041, 0.02041, 0.02041, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.09777, 0.09564, 1.022, 0.1934, 0.02225, 0.0, 0.3, 130.0, 130.0, 7.504E-12, 11.31, 8.844, 0.232, 0.1111, 0.1111, 0.02319, 0.02319, 0.05769, 0.1154, 0.1108, 0.01573, 0.08, 0.0, 11.0, 11.0, 173.0, 130.0, 1.331, 0.08984, 0.08789, 1.022, 0.1777, 0.02125, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\BL_ghgs_battle.mid",20.0, 11.0, 2.0, 2.0, 26.0, 0.0, 0.25, 0.75, 2.0, 1.0, 73.0, 5.29, 75.0, 3.0, 0.42, 0.43, 0.4762, 0.5581, 5.0, 5.0, 6.886, 3.073, 2.334, -0.8321, 2.236, -1.452, 6.698, 4.825, 8.302, 0.0, 68.0, 8.0, 75.0, 3.0, 5.0, 3.202, 3.0, 5.0, 0.4848, 0.4375, 0.303, 0.2121, 0.1414, 0.2121, 0.06061, 0.4848, 0.0, 0.0202, 0.0, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.4872, 1.56, 6.2, 2.543, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.63, 2.63, 1.671, 9.0, 4.0, 1.0, 0.96, 0.96, 0.02, 0.02, 0.02, 0.02, 0.125, 6.0, 0.3663, 0.25, 0.85, 0.1294, 1.0, 0.8169, 0.4269, 51.65, 8.333, 5.0, 9.866, 0.04012, 0.04167, 0.02043, 0.1304, 0.1304, 0.1304, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 2.926E-17, 2.926E-17, 0.0, 1.0, 11.0, 10.0, 160.0, 120.0, 1.333, 0.1017, 0.09811, 1.036, 0.1998, 0.02196, 0.0, 0.3, 135.0, 134.5, 8.1E-12, 16.96, 5.895, 3.158, 0.1695, 0.1695, 0.3654, 0.3654, 0.03717, 2.674, 0.1475, 0.3674, 0.9, 0.0, 13.0, 11.0, 179.0, 135.0, 1.326, 0.09149, 0.0883, 1.036, 0.1798, 0.02048, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\mwbattle.mid",11.0, 9.0, 2.0, 1.0, 36.0, 0.45, 0.0, 0.55, 1.0, 1.0, 63.0, 1.76, 49.0, 1.0, 0.45, 0.82, 0.7556, 0.07317, 24.0, 1.0, 13.59, 2.323, 1.731, -2.085, 0.9815, -0.9705, 4.42, 14.35, 10.81, 0.0, 73.0, 1.0, 73.0, 1.0, 24.0, 18.99, 2.0, 1.0, 0.6061, 0.2, 0.1414, 0.08081, 0.06061, 0.08081, 0.0202, 0.0101, 0.0, 0.0202, 0.0202, 0.0101, 0.0101, 0.7475, 0.0, 0.0, 0.5055, 1.152, 23.49, 3.092, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.6656, 0.6656, 0.6448, 8.0, 6.0, 1.0, 0.0, 0.67, 0.87, 0.14, 0.1, 0.13, 0.5, 8.0, 1.433, 0.5, 0.67, 0.194, 1.0, 2.285, 1.224, 10.49, 2.326, 1.0, 2.607, 0.0, 0.0, 0.0, 0.04659, 0.04659, 0.04659, 4.0, 4.0, 0.5385, 0.5385, 0.25, 0.25, 1.04, 1.04, 0.0, 5.0, 5.0, 5.0, 80.0, 120.0, 1.5, 0.2291, 0.2012, 1.138, 0.4303, 0.03491, 0.0, 0.4, 272.0, 272.0, 2.664E-10, 33.14, 3.017, 2.802, 0.3237, 0.3237, 0.5046, 0.5046, 0.1103, 1.765, 0.316, 0.504, 0.0, 1.0, 11.0, 11.0, 182.0, 91.0, 2.0, 0.1156, 0.09844, 1.175, 0.2141, 0.02316, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\bof3Garr.mid",12.0, 7.0, 6.0, 1.0, 26.0, 0.0, 0.43, 0.57, 2.0, 3.0, 74.0, 3.49, 72.0, 0.0, 0.3, 0.38, 0.5, 0.5, 3.0, 10.0, 5.132, 3.925, 4.485, 0.8945, 1.903, -1.585, 7.503, 5.032, 4.313, 0.0, 60.0, 0.0, 70.0, 10.0, 1.0, 3.636, 4.0, 1.0, 0.2424, 0.8333, 0.4545, 0.05051, 0.2424, 0.4444, 0.2727, 0.0, 0.0101, 0.07071, 0.08081, 0.05051, 0.0101, 0.0101, 1.25, 0.0, 0.5426, 1.774, 6.736, 4.409, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.317, 1.317, 1.607, 10.0, 6.0, 2.0, 0.92, 0.93, 0.02, 0.06, 0.05, 0.0, 0.125, 8.0, 0.6262, 0.125, 0.47, 1.0, 0.0, 1.745, 0.6467, 20.34, 10.0, 3.0, 14.8, 0.05656, 0.04167, 0.05095, 0.1321, 0.1321, 0.1321, 0.2396, 0.2396, 0.1771, 0.1771, 0.1667, 0.1667, 0.02589, 0.02589, 0.0, 5.0, 10.0, 10.0, 96.0, 160.0, 1.667, 0.1279, 0.1125, 1.137, 0.2404, 0.02444, 0.0, 0.2, 135.0, 135.0, 7.66E-11, 33.74, 2.964, 3.284, 0.3389, 0.3389, 0.7655, 0.7655, 0.07407, 3.449, 0.2928, 0.7482, 0.47, 3.0, 11.0, 11.0, 108.0, 180.0, 1.667, 0.1174, 0.1033, 1.137, 0.2207, 0.02322, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\MML2_Train_Battle.mid",2.0, 1.0, 2.0, 1.0, 36.0, 0.72, 0.0, 0.28, 1.0, 1.0, 55.0, 9.0, 45.0, 9.0, 0.72, 1.0, 0.3889, 0.0, 36.0, 9.0, 16.25, 0.0, 0.0, 1.861, 0.0, 0.0, 5.155, 0.0, 0.0, 0.0, 81.0, 9.0, 45.0, 9.0, 0.0, 4.0, 2.0, 36.0, 0.8889, 0.125, 0.8889, 0.8889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.4545, 1.1, 36.0, 1.412, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.338, 1.338, 1.053, 7.0, 5.0, 2.0, 0.47, 0.84, 0.45, 0.1, 0.0, 0.0, 0.25, 4.0, 0.7225, 0.25, 0.47, 0.7872, 1.0, 1.015, 0.6577, 12.51, 1.471, 1.0, 0.6572, 0.0, 0.0, 0.0, 0.03344, 0.03344, 0.03344, 0.5, 0.5, 0.3125, 0.3125, 0.25, 0.25, 0.1157, 0.1157, 0.0, 5.0, 10.0, 10.0, 120.0, 40.0, 3.0, 0.1352, 0.1238, 1.092, 0.259, 0.02475, 0.0, 0.3, 160.0, 160.0, 0.0, 28.03, 3.567, 2.479, 0.2818, 0.2818, 0.3871, 0.3871, 0.09375, 1.5, 0.2709, 0.3806, 0.47, 2.0, 13.0, 13.0, 40.0, 160.0, 4.0, 0.1182, 0.1036, 1.141, 0.2219, 0.02173, 0.0, 0.3077
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\MMX5_Boss-KM.mid",10.0, 6.0, 2.0, 2.0, 53.0, 0.16, 0.07, 0.77, 2.0, 1.0, 72.0, 4.1, 74.0, 2.0, 0.48, 0.5, 0.4375, 0.74, 17.0, 5.0, 15.45, 2.46, 2.679, -0.3844, 2.561, 0.4704, 6.241, 4.483, 11.48, 0.0, 91.0, 7.0, 91.0, 7.0, 0.0, 11.8, 3.0, 12.0, 0.3939, 0.359, 0.6566, 0.3939, 0.0, 0.0404, 0.0, 0.0, 0.0, 0.0202, 0.0, 0.101, 0.1414, 0.303, 0.0, 0.0, 0.5333, 1.132, 21.58, 2.619, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.649, 2.649, 0.5045, 1.0, 2.0, 1.0, 0.95, 1.0, 0.05, 0.0, 0.0, 0.0, 0.25, 0.5, 0.2625, 0.25, 0.95, 0.05263, 1.0, 0.05476, 0.6848, 22.08, 9.091, 1.0, 12.67, 0.05875, 0.0625, 0.02484, 0.4603, 0.4603, 0.4603, 0.5625, 0.5625, 0.3638, 0.3638, 0.3125, 0.3125, 0.1454, 0.1454, 0.0, 3.0, 10.0, 10.0, 80.0, 120.0, 1.5, 0.114, 0.1091, 1.044, 0.2231, 0.02287, 0.0, 0.3, 146.0, 146.0, 5.349E-11, 15.51, 6.445, 3.349, 0.1555, 0.1555, 0.07249, 0.07249, 0.07706, 0.1541, 0.08374, 0.01812, 0.84, 0.0, 12.0, 12.0, 98.0, 146.0, 1.49, 0.09686, 0.09277, 1.044, 0.1896, 0.02056, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\mmx5_maverickbat.mid",16.0, 7.0, 2.0, 2.0, 60.0, 0.27, 0.39, 0.34, 2.0, 2.0, 64.0, 4.98, 91.0, 7.0, 0.2, 0.46, 0.9, 0.6087, 29.0, 5.0, 19.15, 2.478, 3.669, 0.1786, -2.445, 0.9648, 5.185, 4.894, 6.591, 0.0, 91.0, 7.0, 86.0, 2.0, 0.0, 11.42, 2.0, 12.0, 0.3131, 0.6452, 0.6061, 0.3131, 0.0, 0.07071, 0.0101, 0.0101, 0.0, 0.0303, 0.0, 0.05051, 0.202, 0.3131, 0.0, 0.01, 0.5588, 1.236, 19.75, 4.051, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.351, 1.351, 1.209, 10.0, 8.0, 2.0, 0.85, 0.89, 0.11, 0.1, 0.01, 0.03, 0.125, 8.0, 0.5025, 0.25, 0.49, 0.7347, 1.0, 1.023, 0.7404, 36.59, 4.167, 2.0, 6.267, 0.05833, 0.04167, 0.08675, 0.2548, 0.2548, 0.2548, 0.6667, 0.6667, 0.2857, 0.2857, 0.25, 0.25, 0.1331, 0.1331, 0.0, 6.0, 10.0, 10.0, 80.0, 160.0, 2.0, 0.125, 0.119, 1.051, 0.244, 0.02449, 0.0, 0.3, 144.0, 144.0, 1.08E-11, 30.83, 3.243, 2.605, 0.3019, 0.3019, 0.4285, 0.4285, 0.04774, 3.303, 0.2298, 0.4354, 0.44, 2.0, 12.0, 12.0, 96.0, 192.0, 2.0, 0.1054, 0.1003, 1.051, 0.2058, 0.02219, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\MMX5_Sigma_1st-KM.mid",23.0, 10.0, 3.0, 1.0, 49.0, 0.06, 0.04, 0.9, 2.0, 3.0, 80.0, 5.6, 79.0, 7.0, 0.18, 0.28, 0.5556, 0.6429, 12.0, 2.0, 10.34, 2.832, 4.254, 0.2437, -1.483, -1.523, 8.808, 5.542, 4.451, 0.0, 53.0, 5.0, 89.0, 5.0, 2.0, 3.313, 3.0, 1.0, 0.4141, 0.4878, 0.2727, 0.06061, 0.202, 0.6162, 0.1515, 0.0303, 0.0303, 0.0, 0.0303, 0.06061, 0.0, 0.0202, 14.0, 0.0, 0.6452, 2.583, 9.028, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.569, 1.569, 0.9644, 6.0, 6.0, 2.0, 0.59, 0.63, 0.41, 0.05, 0.0, 0.04, 0.125, 2.0, 0.605, 0.25, 0.57, 0.4912, 3.0, 0.5024, 2.12, 7.0, 2.703, 2.0, 2.197, 0.005625, 0.0, 0.02366, 0.0598, 0.0598, 0.0598, 0.5, 0.5, 0.3295, 0.3295, 0.5, 0.5, 0.1958, 0.1958, 0.0, 4.0, 10.0, 10.0, 60.0, 40.0, 1.5, 0.1475, 0.1236, 1.193, 0.2711, 0.02482, 0.0, 0.2, 170.0, 170.0, 8.268E-11, 22.5, 4.444, 2.675, 0.226, 0.226, 0.1823, 0.1823, 0.04412, 0.7059, 0.2115, 0.1783, 0.59, 1.0, 14.0, 14.0, 85.0, 43.0, 1.977, 0.1046, 0.09846, 1.062, 0.2031, 0.02071, 0.0, 0.1429
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\mmx5_sigmafinal.mid",6.0, 6.0, 4.0, 1.0, 10.0, 0.0, 0.0, 1.0, 3.0, 2.0, 84.0, 4.82, 88.0, 4.0, 0.34, 0.34, 0.5294, 0.5294, 7.0, 5.0, 3.221, 3.202, 1.624, -1.173, 0.7684, 0.4064, 5.484, 5.301, 5.356, 0.0, 81.0, 9.0, 88.0, 4.0, 0.0, 2.253, 3.0, 2.0, 0.5051, 0.48, 0.7576, 0.5051, 0.0, 0.2424, 0.0101, 0.0, 0.0, 0.2323, 0.0, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.5102, 1.021, 4.5, 2.783, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.002, 4.002, 2.003, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.01042, 0.01042, 1.22E-17, 0.04127, 0.04127, 0.04127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.1049, 0.1038, 1.01, 0.2086, 0.02422, 0.0, 0.3, 140.0, 140.0, 5.002E-12, 10.71, 9.337, 5.486, 0.106, 0.106, 9.764E-17, 9.764E-17, 0.1027, 0.1027, 0.1027, 9.763E-17, 0.0, 0.0, 12.0, 12.0, 187.0, 140.0, 1.336, 0.08834, 0.08743, 1.01, 0.1758, 0.02197, 0.0, 0.08333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\NECBAT.mid",18.0, 12.0, 4.0, 0.0, 21.0, 0.0, 0.92, 0.08, 5.0, 1.0, 66.0, 5.51, 69.0, 9.0, 0.14, 0.14, 0.7857, 0.9286, 5.0, 5.0, 4.913, 3.503, 3.115, 0.06717, -0.4196, 0.2023, 5.766, 4.928, 5.3, 0.0, 69.0, 9.0, 64.0, 4.0, 2.0, 5.02, 6.0, 3.0, 0.202, 0.85, 0.4242, 0.0, 0.08081, 0.2828, 0.1717, 0.1717, 0.0, 0.1313, 0.1212, 0.1212, 0.0, 0.0, 1.833, 0.07, 0.5556, 1.833, 9.074, 4.094, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.903, 1.903, 0.1037, 4.0, 3.0, 1.0, 0.07, 0.95, 0.93, 0.0, 0.0, 0.0, 0.125, 1.0, 0.4988, 0.5, 0.88, 0.07955, 2.0, 0.1502, -0.02496, 12.62, 4.0, 1.0, 4.933, 5.833E-4, 0.0, 0.002137, 0.04979, 0.04979, 0.04979, 0.3667, 0.3667, 0.3643, 0.3643, 0.3667, 0.3667, 0.004066, 0.004066, 0.0, 5.0, 13.0, 5.0, 40.0, 60.0, 1.5, 0.179, 0.1747, 1.025, 0.3537, 0.02977, 0.0, 0.6, 128.0, 128.0, 0.0, 24.63, 4.06, 0.1097, 0.2443, 0.2443, 0.08279, 0.08279, 0.0625, 0.4688, 0.2341, 0.06974, 0.07, 5.0, 13.0, 5.0, 43.0, 64.0, 1.488, 0.1816, 0.1751, 1.037, 0.3567, 0.02992, 0.0, 0.6
